"","treatment_id","scenarios","subject_id","paper_id","Game_type","choice","A","endowment","female","age","Design","mean_app","sd_app"
"57","2007Lis165_1a",1,"2007Lis165_1a_2","2007Lis165","DG",0,0,5,NA,NA,"Between",-0.521428580795016,0.326926518039259
"58","2007Lis165_1a",1,"2007Lis165_1a_4","2007Lis165","DG",0,0,5,NA,NA,"Between",-0.521428580795016,0.326926518039259
"59","2007Lis165_1a",1,"2007Lis165_1a_13","2007Lis165","DG",1,1,5,NA,NA,"Between",-0.521428580795016,0.326926518039259
"60","2007Lis165_1a",1,"2007Lis165_1a_19","2007Lis165","DG",2.5,0,5,NA,NA,"Between",-0.521428580795016,0.326926518039259
"61","2007Lis165_1a",1,"2007Lis165_1a_7","2007Lis165","DG",0,0,5,NA,NA,"Between",-0.521428580795016,0.326926518039259
"62","2007Lis165_1a",1,"2007Lis165_1a_14","2007Lis165","DG",1,1,5,NA,NA,"Between",-0.521428580795016,0.326926518039259
"63","2007Lis165_1a",1,"2007Lis165_1a_6","2007Lis165","DG",0,0,5,NA,NA,"Between",-0.521428580795016,0.326926518039259
"64","2007Lis165_1a",1,"2007Lis165_1a_17","2007Lis165","DG",2.5,0,5,NA,NA,"Between",-0.521428580795016,0.326926518039259
"65","2007Lis165_1a",1,"2007Lis165_1a_11","2007Lis165","DG",0.5,0,5,NA,NA,"Between",-0.521428580795016,0.326926518039259
"66","2007Lis165_1a",1,"2007Lis165_1a_18","2007Lis165","DG",2.5,0,5,NA,NA,"Between",-0.521428580795016,0.326926518039259
"67","2007Lis165_1a",1,"2007Lis165_1a_16","2007Lis165","DG",2,0,5,NA,NA,"Between",-0.521428580795016,0.326926518039259
"68","2007Lis165_1a",1,"2007Lis165_1a_20","2007Lis165","DG",2.5,0,5,NA,NA,"Between",-0.521428580795016,0.326926518039259
"69","2007Lis165_1a",1,"2007Lis165_1a_15","2007Lis165","DG",2,0,5,NA,NA,"Between",-0.521428580795016,0.326926518039259
"70","2007Lis165_1a",1,"2007Lis165_1a_1","2007Lis165","DG",0,0,5,NA,NA,"Between",-0.521428580795016,0.326926518039259
"71","2007Lis165_1a",1,"2007Lis165_1a_12","2007Lis165","DG",1,1,5,NA,NA,"Between",-0.521428580795016,0.326926518039259
"72","2007Lis165_1a",1,"2007Lis165_1a_10","2007Lis165","DG",0.5,0,5,NA,NA,"Between",-0.521428580795016,0.326926518039259
"73","2007Lis165_1a",1.5,"2007Lis165_1a_3","2007Lis165","DG",0,0,5,NA,NA,"Between",-0.258888890345891,0.599037358554817
"74","2007Lis165_1a",1.5,"2007Lis165_1a_13","2007Lis165","DG",1,0,5,NA,NA,"Between",-0.258888890345891,0.599037358554817
"75","2007Lis165_1a",1.5,"2007Lis165_1a_23","2007Lis165","DG",3,0,5,NA,NA,"Between",-0.258888890345891,0.599037358554817
"76","2007Lis165_1a",1.5,"2007Lis165_1a_14","2007Lis165","DG",1,0,5,NA,NA,"Between",-0.258888890345891,0.599037358554817
"77","2007Lis165_1a",1.5,"2007Lis165_1a_24","2007Lis165","DG",5,0,5,NA,NA,"Between",-0.258888890345891,0.599037358554817
"78","2007Lis165_1a",1.5,"2007Lis165_1a_22","2007Lis165","DG",2.5,0,5,NA,NA,"Between",-0.258888890345891,0.599037358554817
"79","2007Lis165_1a",1.5,"2007Lis165_1a_11","2007Lis165","DG",0.5,0,5,NA,NA,"Between",-0.258888890345891,0.599037358554817
"80","2007Lis165_1a",1.5,"2007Lis165_1a_21","2007Lis165","DG",2.5,0,5,NA,NA,"Between",-0.258888890345891,0.599037358554817
"81","2007Lis165_1a",1.5,"2007Lis165_1a_12","2007Lis165","DG",1,0,5,NA,NA,"Between",-0.258888890345891,0.599037358554817
"82","2007Lis165_1a",1.5,"2007Lis165_1a_4","2007Lis165","DG",0,0,5,NA,NA,"Between",-0.258888890345891,0.599037358554817
"83","2007Lis165_1a",1.5,"2007Lis165_1a_15","2007Lis165","DG",2,0,5,NA,NA,"Between",-0.258888890345891,0.599037358554817
"84","2007Lis165_1a",1.5,"2007Lis165_1a_1","2007Lis165","DG",0,0,5,NA,NA,"Between",-0.258888890345891,0.599037358554817
"85","2007Lis165_1a",1.5,"2007Lis165_1a_2","2007Lis165","DG",0,0,5,NA,NA,"Between",-0.258888890345891,0.599037358554817
"86","2007Lis165_1a",1.5,"2007Lis165_1a_8","2007Lis165","DG",0.5,0,5,NA,NA,"Between",-0.258888890345891,0.599037358554817
"87","2007Lis165_1a",1.5,"2007Lis165_1a_6","2007Lis165","DG",0,0,5,NA,NA,"Between",-0.258888890345891,0.599037358554817
"88","2007Lis165_1a",1.5,"2007Lis165_1a_19","2007Lis165","DG",2.5,0,5,NA,NA,"Between",-0.258888890345891,0.599037358554817
"89","2007Lis165_1a",1.5,"2007Lis165_1a_7","2007Lis165","DG",0,0,5,NA,NA,"Between",-0.258888890345891,0.599037358554817
"90","2007Lis165_1a",1.5,"2007Lis165_1a_18","2007Lis165","DG",2.5,0,5,NA,NA,"Between",-0.258888890345891,0.599037358554817
"91","2007Lis165_1a",1.5,"2007Lis165_1a_10","2007Lis165","DG",0.5,0,5,NA,NA,"Between",-0.258888890345891,0.599037358554817
"92","2007Lis165_1a",1.5,"2007Lis165_1a_17","2007Lis165","DG",2.5,0,5,NA,NA,"Between",-0.258888890345891,0.599037358554817
"93","2007Lis165_1a",1.5,"2007Lis165_1a_5","2007Lis165","DG",0,0,5,NA,NA,"Between",-0.258888890345891,0.599037358554817
"94","2007Lis165_1a",1.5,"2007Lis165_1a_16","2007Lis165","DG",2,0,5,NA,NA,"Between",-0.258888890345891,0.599037358554817
"95","2007Lis165_1a",1.5,"2007Lis165_1a_20","2007Lis165","DG",2.5,0,5,NA,NA,"Between",-0.258888890345891,0.599037358554817
"96","2007Lis165_1a",1.5,"2007Lis165_1a_9","2007Lis165","DG",0.5,0,5,NA,NA,"Between",-0.258888890345891,0.599037358554817
"97","2007Lis165_1a",2,"2007Lis165_1a_8","2007Lis165","DG",0.5,0,5,NA,NA,"Between",-0.0837499983608722,0.493701408137492
"98","2007Lis165_1a",2,"2007Lis165_1a_9","2007Lis165","DG",0.5,0,5,NA,NA,"Between",-0.0837499983608722,0.493701408137492
"99","2007Lis165_1a",2,"2007Lis165_1a_3","2007Lis165","DG",0,0,5,NA,NA,"Between",-0.0837499983608722,0.493701408137492
"100","2007Lis165_1a",2,"2007Lis165_1a_14","2007Lis165","DG",1,0,5,NA,NA,"Between",-0.0837499983608722,0.493701408137492
"101","2007Lis165_1a",2,"2007Lis165_1a_24","2007Lis165","DG",5,0,5,NA,NA,"Between",-0.0837499983608722,0.493701408137492
"102","2007Lis165_1a",2,"2007Lis165_1a_13","2007Lis165","DG",1,0,5,NA,NA,"Between",-0.0837499983608722,0.493701408137492
"103","2007Lis165_1a",2,"2007Lis165_1a_23","2007Lis165","DG",3,0,5,NA,NA,"Between",-0.0837499983608722,0.493701408137492
"104","2007Lis165_1a",2,"2007Lis165_1a_21","2007Lis165","DG",2.5,0,5,NA,NA,"Between",-0.0837499983608722,0.493701408137492
"105","2007Lis165_1a",2,"2007Lis165_1a_6","2007Lis165","DG",0,0,5,NA,NA,"Between",-0.0837499983608722,0.493701408137492
"106","2007Lis165_1a",2,"2007Lis165_1a_22","2007Lis165","DG",2.5,0,5,NA,NA,"Between",-0.0837499983608722,0.493701408137492
"107","2007Lis165_1a",2,"2007Lis165_1a_11","2007Lis165","DG",0.5,0,5,NA,NA,"Between",-0.0837499983608722,0.493701408137492
"108","2007Lis165_1a",2,"2007Lis165_1a_1","2007Lis165","DG",0,0,5,NA,NA,"Between",-0.0837499983608722,0.493701408137492
"109","2007Lis165_1a",2,"2007Lis165_1a_16","2007Lis165","DG",2,1,5,NA,NA,"Between",-0.0837499983608722,0.493701408137492
"110","2007Lis165_1a",2,"2007Lis165_1a_4","2007Lis165","DG",0,0,5,NA,NA,"Between",-0.0837499983608722,0.493701408137492
"111","2007Lis165_1a",2,"2007Lis165_1a_15","2007Lis165","DG",2,1,5,NA,NA,"Between",-0.0837499983608722,0.493701408137492
"112","2007Lis165_1a",2,"2007Lis165_1a_7","2007Lis165","DG",0,0,5,NA,NA,"Between",-0.0837499983608722,0.493701408137492
"113","2007Lis165_1a",2,"2007Lis165_1a_2","2007Lis165","DG",0,0,5,NA,NA,"Between",-0.0837499983608722,0.493701408137492
"114","2007Lis165_1a",2,"2007Lis165_1a_12","2007Lis165","DG",1,0,5,NA,NA,"Between",-0.0837499983608722,0.493701408137492
"115","2007Lis165_1a",2,"2007Lis165_1a_10","2007Lis165","DG",0.5,0,5,NA,NA,"Between",-0.0837499983608722,0.493701408137492
"116","2007Lis165_1a",2,"2007Lis165_1a_17","2007Lis165","DG",2.5,0,5,NA,NA,"Between",-0.0837499983608722,0.493701408137492
"117","2007Lis165_1a",2,"2007Lis165_1a_5","2007Lis165","DG",0,0,5,NA,NA,"Between",-0.0837499983608722,0.493701408137492
"118","2007Lis165_1a",2,"2007Lis165_1a_18","2007Lis165","DG",2.5,0,5,NA,NA,"Between",-0.0837499983608722,0.493701408137492
"119","2007Lis165_1a",2,"2007Lis165_1a_20","2007Lis165","DG",2.5,0,5,NA,NA,"Between",-0.0837499983608722,0.493701408137492
"120","2007Lis165_1a",2,"2007Lis165_1a_19","2007Lis165","DG",2.5,0,5,NA,NA,"Between",-0.0837499983608722,0.493701408137492
"121","2007Lis165_1a",2.5,"2007Lis165_1a_8","2007Lis165","DG",0.5,0,5,NA,NA,"Between",0.85222222076522,0.443333337704341
"122","2007Lis165_1a",2.5,"2007Lis165_1a_21","2007Lis165","DG",2.5,1,5,NA,NA,"Between",0.85222222076522,0.443333337704341
"123","2007Lis165_1a",2.5,"2007Lis165_1a_24","2007Lis165","DG",5,0,5,NA,NA,"Between",0.85222222076522,0.443333337704341
"124","2007Lis165_1a",2.5,"2007Lis165_1a_23","2007Lis165","DG",3,0,5,NA,NA,"Between",0.85222222076522,0.443333337704341
"125","2007Lis165_1a",2.5,"2007Lis165_1a_7","2007Lis165","DG",0,0,5,NA,NA,"Between",0.85222222076522,0.443333337704341
"126","2007Lis165_1a",2.5,"2007Lis165_1a_3","2007Lis165","DG",0,0,5,NA,NA,"Between",0.85222222076522,0.443333337704341
"127","2007Lis165_1a",2.5,"2007Lis165_1a_6","2007Lis165","DG",0,0,5,NA,NA,"Between",0.85222222076522,0.443333337704341
"128","2007Lis165_1a",2.5,"2007Lis165_1a_14","2007Lis165","DG",1,0,5,NA,NA,"Between",0.85222222076522,0.443333337704341
"129","2007Lis165_1a",2.5,"2007Lis165_1a_9","2007Lis165","DG",0.5,0,5,NA,NA,"Between",0.85222222076522,0.443333337704341
"130","2007Lis165_1a",2.5,"2007Lis165_1a_13","2007Lis165","DG",1,0,5,NA,NA,"Between",0.85222222076522,0.443333337704341
"131","2007Lis165_1a",2.5,"2007Lis165_1a_2","2007Lis165","DG",0,0,5,NA,NA,"Between",0.85222222076522,0.443333337704341
"132","2007Lis165_1a",2.5,"2007Lis165_1a_18","2007Lis165","DG",2.5,1,5,NA,NA,"Between",0.85222222076522,0.443333337704341
"133","2007Lis165_1a",2.5,"2007Lis165_1a_22","2007Lis165","DG",2.5,1,5,NA,NA,"Between",0.85222222076522,0.443333337704341
"134","2007Lis165_1a",2.5,"2007Lis165_1a_20","2007Lis165","DG",2.5,1,5,NA,NA,"Between",0.85222222076522,0.443333337704341
"135","2007Lis165_1a",2.5,"2007Lis165_1a_5","2007Lis165","DG",0,0,5,NA,NA,"Between",0.85222222076522,0.443333337704341
"136","2007Lis165_1a",2.5,"2007Lis165_1a_1","2007Lis165","DG",0,0,5,NA,NA,"Between",0.85222222076522,0.443333337704341
"137","2007Lis165_1a",2.5,"2007Lis165_1a_4","2007Lis165","DG",0,0,5,NA,NA,"Between",0.85222222076522,0.443333337704341
"138","2007Lis165_1a",2.5,"2007Lis165_1a_12","2007Lis165","DG",1,0,5,NA,NA,"Between",0.85222222076522,0.443333337704341
"139","2007Lis165_1a",2.5,"2007Lis165_1a_15","2007Lis165","DG",2,0,5,NA,NA,"Between",0.85222222076522,0.443333337704341
"140","2007Lis165_1a",2.5,"2007Lis165_1a_11","2007Lis165","DG",0.5,0,5,NA,NA,"Between",0.85222222076522,0.443333337704341
"141","2007Lis165_1a",2.5,"2007Lis165_1a_17","2007Lis165","DG",2.5,1,5,NA,NA,"Between",0.85222222076522,0.443333337704341
"142","2007Lis165_1a",2.5,"2007Lis165_1a_16","2007Lis165","DG",2,0,5,NA,NA,"Between",0.85222222076522,0.443333337704341
"143","2007Lis165_1a",2.5,"2007Lis165_1a_19","2007Lis165","DG",2.5,1,5,NA,NA,"Between",0.85222222076522,0.443333337704341
"144","2007Lis165_1a",2.5,"2007Lis165_1a_10","2007Lis165","DG",0.5,0,5,NA,NA,"Between",0.85222222076522,0.443333337704341
"145","2007Lis165_1a",3,"2007Lis165_1a_21","2007Lis165","DG",2.5,0,5,NA,NA,"Between",0.443333337704341,0.779555428098447
"146","2007Lis165_1a",3,"2007Lis165_1a_2","2007Lis165","DG",0,0,5,NA,NA,"Between",0.443333337704341,0.779555428098447
"147","2007Lis165_1a",3,"2007Lis165_1a_22","2007Lis165","DG",2.5,0,5,NA,NA,"Between",0.443333337704341,0.779555428098447
"148","2007Lis165_1a",3,"2007Lis165_1a_13","2007Lis165","DG",1,0,5,NA,NA,"Between",0.443333337704341,0.779555428098447
"149","2007Lis165_1a",3,"2007Lis165_1a_23","2007Lis165","DG",3,1,5,NA,NA,"Between",0.443333337704341,0.779555428098447
"150","2007Lis165_1a",3,"2007Lis165_1a_8","2007Lis165","DG",0.5,0,5,NA,NA,"Between",0.443333337704341,0.779555428098447
"151","2007Lis165_1a",3,"2007Lis165_1a_6","2007Lis165","DG",0,0,5,NA,NA,"Between",0.443333337704341,0.779555428098447
"152","2007Lis165_1a",3,"2007Lis165_1a_20","2007Lis165","DG",2.5,0,5,NA,NA,"Between",0.443333337704341,0.779555428098447
"153","2007Lis165_1a",3,"2007Lis165_1a_11","2007Lis165","DG",0.5,0,5,NA,NA,"Between",0.443333337704341,0.779555428098447
"154","2007Lis165_1a",3,"2007Lis165_1a_3","2007Lis165","DG",0,0,5,NA,NA,"Between",0.443333337704341,0.779555428098447
"155","2007Lis165_1a",3,"2007Lis165_1a_14","2007Lis165","DG",1,0,5,NA,NA,"Between",0.443333337704341,0.779555428098447
"156","2007Lis165_1a",3,"2007Lis165_1a_24","2007Lis165","DG",5,0,5,NA,NA,"Between",0.443333337704341,0.779555428098447
"157","2007Lis165_1a",3,"2007Lis165_1a_9","2007Lis165","DG",0.5,0,5,NA,NA,"Between",0.443333337704341,0.779555428098447
"158","2007Lis165_1a",3,"2007Lis165_1a_7","2007Lis165","DG",0,0,5,NA,NA,"Between",0.443333337704341,0.779555428098447
"159","2007Lis165_1a",3,"2007Lis165_1a_18","2007Lis165","DG",2.5,0,5,NA,NA,"Between",0.443333337704341,0.779555428098447
"160","2007Lis165_1a",3,"2007Lis165_1a_12","2007Lis165","DG",1,0,5,NA,NA,"Between",0.443333337704341,0.779555428098447
"161","2007Lis165_1a",3,"2007Lis165_1a_19","2007Lis165","DG",2.5,0,5,NA,NA,"Between",0.443333337704341,0.779555428098447
"162","2007Lis165_1a",3,"2007Lis165_1a_17","2007Lis165","DG",2.5,0,5,NA,NA,"Between",0.443333337704341,0.779555428098447
"163","2007Lis165_1a",3,"2007Lis165_1a_5","2007Lis165","DG",0,0,5,NA,NA,"Between",0.443333337704341,0.779555428098447
"164","2007Lis165_1a",3,"2007Lis165_1a_16","2007Lis165","DG",2,0,5,NA,NA,"Between",0.443333337704341,0.779555428098447
"165","2007Lis165_1a",3,"2007Lis165_1a_4","2007Lis165","DG",0,0,5,NA,NA,"Between",0.443333337704341,0.779555428098447
"166","2007Lis165_1a",3,"2007Lis165_1a_15","2007Lis165","DG",2,0,5,NA,NA,"Between",0.443333337704341,0.779555428098447
"167","2007Lis165_1a",3,"2007Lis165_1a_1","2007Lis165","DG",0,0,5,NA,NA,"Between",0.443333337704341,0.779555428098447
"168","2007Lis165_1a",3,"2007Lis165_1a_10","2007Lis165","DG",0.5,0,5,NA,NA,"Between",0.443333337704341,0.779555428098447
"169","2007Lis165_1a",3.5,"2007Lis165_1a_1","2007Lis165","DG",0,0,5,NA,NA,"Between",0.0669999986886978,0.781708246586362
"170","2007Lis165_1a",3.5,"2007Lis165_1a_2","2007Lis165","DG",0,0,5,NA,NA,"Between",0.0669999986886978,0.781708246586362
"171","2007Lis165_1a",3.5,"2007Lis165_1a_24","2007Lis165","DG",5,0,5,NA,NA,"Between",0.0669999986886978,0.781708246586362
"172","2007Lis165_1a",3.5,"2007Lis165_1a_13","2007Lis165","DG",1,0,5,NA,NA,"Between",0.0669999986886978,0.781708246586362
"173","2007Lis165_1a",3.5,"2007Lis165_1a_23","2007Lis165","DG",3,0,5,NA,NA,"Between",0.0669999986886978,0.781708246586362
"174","2007Lis165_1a",3.5,"2007Lis165_1a_8","2007Lis165","DG",0.5,0,5,NA,NA,"Between",0.0669999986886978,0.781708246586362
"175","2007Lis165_1a",3.5,"2007Lis165_1a_22","2007Lis165","DG",2.5,0,5,NA,NA,"Between",0.0669999986886978,0.781708246586362
"176","2007Lis165_1a",3.5,"2007Lis165_1a_11","2007Lis165","DG",0.5,0,5,NA,NA,"Between",0.0669999986886978,0.781708246586362
"177","2007Lis165_1a",3.5,"2007Lis165_1a_21","2007Lis165","DG",2.5,0,5,NA,NA,"Between",0.0669999986886978,0.781708246586362
"178","2007Lis165_1a",3.5,"2007Lis165_1a_12","2007Lis165","DG",1,0,5,NA,NA,"Between",0.0669999986886978,0.781708246586362
"179","2007Lis165_1a",3.5,"2007Lis165_1a_10","2007Lis165","DG",0.5,0,5,NA,NA,"Between",0.0669999986886978,0.781708246586362
"180","2007Lis165_1a",3.5,"2007Lis165_1a_20","2007Lis165","DG",2.5,0,5,NA,NA,"Between",0.0669999986886978,0.781708246586362
"181","2007Lis165_1a",3.5,"2007Lis165_1a_9","2007Lis165","DG",0.5,0,5,NA,NA,"Between",0.0669999986886978,0.781708246586362
"182","2007Lis165_1a",3.5,"2007Lis165_1a_3","2007Lis165","DG",0,0,5,NA,NA,"Between",0.0669999986886978,0.781708246586362
"183","2007Lis165_1a",3.5,"2007Lis165_1a_14","2007Lis165","DG",1,0,5,NA,NA,"Between",0.0669999986886978,0.781708246586362
"184","2007Lis165_1a",3.5,"2007Lis165_1a_6","2007Lis165","DG",0,0,5,NA,NA,"Between",0.0669999986886978,0.781708246586362
"185","2007Lis165_1a",3.5,"2007Lis165_1a_19","2007Lis165","DG",2.5,0,5,NA,NA,"Between",0.0669999986886978,0.781708246586362
"186","2007Lis165_1a",3.5,"2007Lis165_1a_7","2007Lis165","DG",0,0,5,NA,NA,"Between",0.0669999986886978,0.781708246586362
"187","2007Lis165_1a",3.5,"2007Lis165_1a_18","2007Lis165","DG",2.5,0,5,NA,NA,"Between",0.0669999986886978,0.781708246586362
"188","2007Lis165_1a",3.5,"2007Lis165_1a_16","2007Lis165","DG",2,0,5,NA,NA,"Between",0.0669999986886978,0.781708246586362
"189","2007Lis165_1a",3.5,"2007Lis165_1a_4","2007Lis165","DG",0,0,5,NA,NA,"Between",0.0669999986886978,0.781708246586362
"190","2007Lis165_1a",3.5,"2007Lis165_1a_17","2007Lis165","DG",2.5,0,5,NA,NA,"Between",0.0669999986886978,0.781708246586362
