"paper_id","treatment_id","subject_id","scenarios","choice","A","endowment","payoff","mean_app","sd_app","Game_type","female","age","Design","other_payoff_ahead","other_payoff_behind","id"
"2007Lis165","2007Lis165_1a","2007Lis165_1a_12",0.5,1,0,5,4.5,-0.571071429976395,0.590911117049045,"DG",NA,NA,"Between",4,0,4
"2007Lis165","2007Lis165_1a","2007Lis165_1a_12",1,1,1,5,4,-0.419523813894817,0.525021870965567,"DG",NA,NA,"Between",3,0,4
"2007Lis165","2007Lis165_1a","2007Lis165_1a_12",1.5,1,0,5,3.5,-0.157976193442231,0.495980912852103,"DG",NA,NA,"Between",2,0,4
"2007Lis165","2007Lis165_1a","2007Lis165_1a_12",2,1,0,5,3,0.165595242310138,0.471200347936349,"DG",NA,NA,"Between",1,0,4
"2007Lis165","2007Lis165_1a","2007Lis165_1a_12",2.5,1,0,5,2.5,0.801428572053001,0.460126077647814,"DG",NA,NA,"Between",0,0,4
"2007Lis165","2007Lis165_1a","2007Lis165_1a_12",3,1,0,5,2,0.546904764714695,0.568188786837402,"DG",NA,NA,"Between",0,1,4
"2007Lis165","2007Lis165_1a","2007Lis165_1a_12",3.5,1,0,5,1.5,0.420238096799169,0.635511325049263,"DG",NA,NA,"Between",0,2,4
"2007Lis165","2007Lis165_1a","2007Lis165_1a_12",4,1,0,5,1,0.333333333333333,0.716308029069073,"DG",NA,NA,"Between",0,3,4
"2007Lis165","2007Lis165_1a","2007Lis165_1a_12",4.5,1,0,5,0.5,0.277857142544928,0.809180862959335,"DG",NA,NA,"Between",0,4,4
"2007Lis165","2007Lis165_1a","2007Lis165_1a_12",5,1,0,5,0,0.261785714754037,0.859478913908997,"DG",NA,NA,"Between",0,5,4
"2007Lis165","2007Lis165_1a","2007Lis165_1a_13",0,1,0,5,5,-0.753809524433953,0.555103170451477,"DG",NA,NA,"Between",5,0,5
"2007Lis165","2007Lis165_1a","2007Lis165_1a_13",0.5,1,0,5,4.5,-0.571071429976395,0.590911117049045,"DG",NA,NA,"Between",4,0,5
"2007Lis165","2007Lis165_1a","2007Lis165_1a_13",1,1,1,5,4,-0.419523813894817,0.525021870965567,"DG",NA,NA,"Between",3,0,5
"2007Lis165","2007Lis165_1a","2007Lis165_1a_13",1.5,1,0,5,3.5,-0.157976193442231,0.495980912852103,"DG",NA,NA,"Between",2,0,5
"2007Lis165","2007Lis165_1a","2007Lis165_1a_13",2,1,0,5,3,0.165595242310138,0.471200347936349,"DG",NA,NA,"Between",1,0,5
"2007Lis165","2007Lis165_1a","2007Lis165_1a_13",2.5,1,0,5,2.5,0.801428572053001,0.460126077647814,"DG",NA,NA,"Between",0,0,5
"2007Lis165","2007Lis165_1a","2007Lis165_1a_13",3,1,0,5,2,0.546904764714695,0.568188786837402,"DG",NA,NA,"Between",0,1,5
"2007Lis165","2007Lis165_1a","2007Lis165_1a_13",3.5,1,0,5,1.5,0.420238096799169,0.635511325049263,"DG",NA,NA,"Between",0,2,5
"2007Lis165","2007Lis165_1a","2007Lis165_1a_13",4,1,0,5,1,0.333333333333333,0.716308029069073,"DG",NA,NA,"Between",0,3,5
"2007Lis165","2007Lis165_1a","2007Lis165_1a_13",4.5,1,0,5,0.5,0.277857142544928,0.809180862959335,"DG",NA,NA,"Between",0,4,5
"2007Lis165","2007Lis165_1a","2007Lis165_1a_13",5,1,0,5,0,0.261785714754037,0.859478913908997,"DG",NA,NA,"Between",0,5,5
"2007Lis165","2007Lis165_1a","2007Lis165_1a_14",0,1,0,5,5,-0.753809524433953,0.555103170451477,"DG",NA,NA,"Between",5,0,6
"2007Lis165","2007Lis165_1a","2007Lis165_1a_14",0.5,1,0,5,4.5,-0.571071429976395,0.590911117049045,"DG",NA,NA,"Between",4,0,6
"2007Lis165","2007Lis165_1a","2007Lis165_1a_14",1,1,1,5,4,-0.419523813894817,0.525021870965567,"DG",NA,NA,"Between",3,0,6
"2007Lis165","2007Lis165_1a","2007Lis165_1a_14",1.5,1,0,5,3.5,-0.157976193442231,0.495980912852103,"DG",NA,NA,"Between",2,0,6
"2007Lis165","2007Lis165_1a","2007Lis165_1a_14",2,1,0,5,3,0.165595242310138,0.471200347936349,"DG",NA,NA,"Between",1,0,6
"2007Lis165","2007Lis165_1a","2007Lis165_1a_14",2.5,1,0,5,2.5,0.801428572053001,0.460126077647814,"DG",NA,NA,"Between",0,0,6
"2007Lis165","2007Lis165_1a","2007Lis165_1a_14",3,1,0,5,2,0.546904764714695,0.568188786837402,"DG",NA,NA,"Between",0,1,6
"2007Lis165","2007Lis165_1a","2007Lis165_1a_14",3.5,1,0,5,1.5,0.420238096799169,0.635511325049263,"DG",NA,NA,"Between",0,2,6
"2007Lis165","2007Lis165_1a","2007Lis165_1a_14",4,1,0,5,1,0.333333333333333,0.716308029069073,"DG",NA,NA,"Between",0,3,6
"2007Lis165","2007Lis165_1a","2007Lis165_1a_14",4.5,1,0,5,0.5,0.277857142544928,0.809180862959335,"DG",NA,NA,"Between",0,4,6
"2007Lis165","2007Lis165_1a","2007Lis165_1a_14",5,1,0,5,0,0.261785714754037,0.859478913908997,"DG",NA,NA,"Between",0,5,6
"2007Lis165","2007Lis165_1a","2007Lis165_1a_15",0,2,0,5,5,-0.753809524433953,0.555103170451477,"DG",NA,NA,"Between",5,0,7
"2007Lis165","2007Lis165_1a","2007Lis165_1a_15",0.5,2,0,5,4.5,-0.571071429976395,0.590911117049045,"DG",NA,NA,"Between",4,0,7
"2007Lis165","2007Lis165_1a","2007Lis165_1a_15",1,2,0,5,4,-0.419523813894817,0.525021870965567,"DG",NA,NA,"Between",3,0,7
"2007Lis165","2007Lis165_1a","2007Lis165_1a_15",1.5,2,0,5,3.5,-0.157976193442231,0.495980912852103,"DG",NA,NA,"Between",2,0,7
"2007Lis165","2007Lis165_1a","2007Lis165_1a_15",2,2,1,5,3,0.165595242310138,0.471200347936349,"DG",NA,NA,"Between",1,0,7
"2007Lis165","2007Lis165_1a","2007Lis165_1a_15",2.5,2,0,5,2.5,0.801428572053001,0.460126077647814,"DG",NA,NA,"Between",0,0,7
"2007Lis165","2007Lis165_1a","2007Lis165_1a_15",3,2,0,5,2,0.546904764714695,0.568188786837402,"DG",NA,NA,"Between",0,1,7
"2007Lis165","2007Lis165_1a","2007Lis165_1a_15",3.5,2,0,5,1.5,0.420238096799169,0.635511325049263,"DG",NA,NA,"Between",0,2,7
"2007Lis165","2007Lis165_1a","2007Lis165_1a_15",4,2,0,5,1,0.333333333333333,0.716308029069073,"DG",NA,NA,"Between",0,3,7
"2007Lis165","2007Lis165_1a","2007Lis165_1a_15",4.5,2,0,5,0.5,0.277857142544928,0.809180862959335,"DG",NA,NA,"Between",0,4,7
"2007Lis165","2007Lis165_1a","2007Lis165_1a_15",5,2,0,5,0,0.261785714754037,0.859478913908997,"DG",NA,NA,"Between",0,5,7
"2007Lis165","2007Lis165_1a","2007Lis165_1a_16",0,2,0,5,5,-0.753809524433953,0.555103170451477,"DG",NA,NA,"Between",5,0,8
"2007Lis165","2007Lis165_1a","2007Lis165_1a_16",0.5,2,0,5,4.5,-0.571071429976395,0.590911117049045,"DG",NA,NA,"Between",4,0,8
"2007Lis165","2007Lis165_1a","2007Lis165_1a_16",1,2,0,5,4,-0.419523813894817,0.525021870965567,"DG",NA,NA,"Between",3,0,8
"2007Lis165","2007Lis165_1a","2007Lis165_1a_16",1.5,2,0,5,3.5,-0.157976193442231,0.495980912852103,"DG",NA,NA,"Between",2,0,8
"2007Lis165","2007Lis165_1a","2007Lis165_1a_16",2,2,1,5,3,0.165595242310138,0.471200347936349,"DG",NA,NA,"Between",1,0,8
"2007Lis165","2007Lis165_1a","2007Lis165_1a_16",2.5,2,0,5,2.5,0.801428572053001,0.460126077647814,"DG",NA,NA,"Between",0,0,8
"2007Lis165","2007Lis165_1a","2007Lis165_1a_16",3,2,0,5,2,0.546904764714695,0.568188786837402,"DG",NA,NA,"Between",0,1,8
"2007Lis165","2007Lis165_1a","2007Lis165_1a_16",3.5,2,0,5,1.5,0.420238096799169,0.635511325049263,"DG",NA,NA,"Between",0,2,8
"2007Lis165","2007Lis165_1a","2007Lis165_1a_16",4,2,0,5,1,0.333333333333333,0.716308029069073,"DG",NA,NA,"Between",0,3,8
"2007Lis165","2007Lis165_1a","2007Lis165_1a_16",4.5,2,0,5,0.5,0.277857142544928,0.809180862959335,"DG",NA,NA,"Between",0,4,8
"2007Lis165","2007Lis165_1a","2007Lis165_1a_16",5,2,0,5,0,0.261785714754037,0.859478913908997,"DG",NA,NA,"Between",0,5,8
