"treatment_id","scenarios","subject_id","paper_id","Game_type","choice","A","endowment","female","age","Design","mean_app","sd_app"
"2013Kru001_1a",3,"2013Kru001_1a_47","2013Kru001","DG",3,1,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_20","2013Kru001","DG",4,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_30","2013Kru001","DG",5,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_40","2013Kru001","DG",2,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_50","2013Kru001","DG",4,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_4","2013Kru001","DG",0,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_34","2013Kru001","DG",5,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_29","2013Kru001","DG",0,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_18","2013Kru001","DG",2,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_28","2013Kru001","DG",4,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_38","2013Kru001","DG",0,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_48","2013Kru001","DG",0,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_21","2013Kru001","DG",4,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_31","2013Kru001","DG",5,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_41","2013Kru001","DG",0,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_51","2013Kru001","DG",1,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_1","2013Kru001","DG",2,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_35","2013Kru001","DG",1,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_49","2013Kru001","DG",2,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_19","2013Kru001","DG",4,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_8","2013Kru001","DG",0,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_39","2013Kru001","DG",2,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_52","2013Kru001","DG",3,1,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_22","2013Kru001","DG",6,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_32","2013Kru001","DG",1,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_42","2013Kru001","DG",0,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_9","2013Kru001","DG",0,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_7","2013Kru001","DG",0,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_36","2013Kru001","DG",4,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_6","2013Kru001","DG",3,1,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_44","2013Kru001","DG",2,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_46","2013Kru001","DG",1,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_45","2013Kru001","DG",5,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",3,"2013Kru001_1a_43","2013Kru001","DG",4,0,10,NA,NA,"Between",-0.163925238301821,0.438278709163461
"2013Kru001_1a",4,"2013Kru001_1a_15","2013Kru001","DG",5,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_14","2013Kru001","DG",0,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_16","2013Kru001","DG",10,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_13","2013Kru001","DG",7,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_17","2013Kru001","DG",0,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_2","2013Kru001","DG",0,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_37","2013Kru001","DG",1,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_10","2013Kru001","DG",6,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_20","2013Kru001","DG",4,1,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_27","2013Kru001","DG",2,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_40","2013Kru001","DG",2,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_3","2013Kru001","DG",5,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_4","2013Kru001","DG",0,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_5","2013Kru001","DG",1,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_23","2013Kru001","DG",5,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_18","2013Kru001","DG",2,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_28","2013Kru001","DG",4,1,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_38","2013Kru001","DG",0,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_11","2013Kru001","DG",0,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_21","2013Kru001","DG",4,1,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_31","2013Kru001","DG",5,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_41","2013Kru001","DG",0,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_30","2013Kru001","DG",5,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_25","2013Kru001","DG",2,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_50","2013Kru001","DG",4,1,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_24","2013Kru001","DG",5,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_19","2013Kru001","DG",4,1,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_29","2013Kru001","DG",0,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_39","2013Kru001","DG",2,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_12","2013Kru001","DG",0,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_22","2013Kru001","DG",6,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_32","2013Kru001","DG",1,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_42","2013Kru001","DG",0,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_52","2013Kru001","DG",3,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_26","2013Kru001","DG",0,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_51","2013Kru001","DG",1,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_1","2013Kru001","DG",2,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_9","2013Kru001","DG",0,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_35","2013Kru001","DG",1,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_45","2013Kru001","DG",5,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_34","2013Kru001","DG",5,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_44","2013Kru001","DG",2,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_33","2013Kru001","DG",0,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_43","2013Kru001","DG",4,1,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_6","2013Kru001","DG",3,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_48","2013Kru001","DG",0,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_46","2013Kru001","DG",1,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_47","2013Kru001","DG",3,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_49","2013Kru001","DG",2,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_36","2013Kru001","DG",4,1,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_7","2013Kru001","DG",0,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",4,"2013Kru001_1a_8","2013Kru001","DG",0,0,10,NA,NA,"Between",0.139158882548876,0.417666755965701
"2013Kru001_1a",5,"2013Kru001_1a_27","2013Kru001","DG",2,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_10","2013Kru001","DG",6,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_13","2013Kru001","DG",7,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_2","2013Kru001","DG",0,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_3","2013Kru001","DG",5,1,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_28","2013Kru001","DG",4,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_17","2013Kru001","DG",0,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_11","2013Kru001","DG",0,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_21","2013Kru001","DG",4,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_31","2013Kru001","DG",5,1,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_20","2013Kru001","DG",4,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_30","2013Kru001","DG",5,1,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_40","2013Kru001","DG",2,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_14","2013Kru001","DG",0,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_4","2013Kru001","DG",0,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_19","2013Kru001","DG",4,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_29","2013Kru001","DG",0,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_18","2013Kru001","DG",2,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_12","2013Kru001","DG",0,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_22","2013Kru001","DG",6,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_32","2013Kru001","DG",1,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_42","2013Kru001","DG",0,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_16","2013Kru001","DG",10,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_41","2013Kru001","DG",0,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_15","2013Kru001","DG",5,1,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_1","2013Kru001","DG",2,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_9","2013Kru001","DG",0,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_50","2013Kru001","DG",4,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_24","2013Kru001","DG",5,1,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_5","2013Kru001","DG",1,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_23","2013Kru001","DG",5,1,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_33","2013Kru001","DG",0,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_43","2013Kru001","DG",4,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_6","2013Kru001","DG",3,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_48","2013Kru001","DG",0,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_37","2013Kru001","DG",1,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_47","2013Kru001","DG",3,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_26","2013Kru001","DG",0,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_51","2013Kru001","DG",1,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_25","2013Kru001","DG",2,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_35","2013Kru001","DG",1,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_45","2013Kru001","DG",5,1,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_34","2013Kru001","DG",5,1,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_44","2013Kru001","DG",2,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_7","2013Kru001","DG",0,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_49","2013Kru001","DG",2,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_38","2013Kru001","DG",0,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_36","2013Kru001","DG",4,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_46","2013Kru001","DG",1,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_52","2013Kru001","DG",3,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_8","2013Kru001","DG",0,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",5,"2013Kru001_1a_39","2013Kru001","DG",2,0,10,NA,NA,"Between",0.868785048199591,0.310172531696868
"2013Kru001_1a",6,"2013Kru001_1a_10","2013Kru001","DG",6,1,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_11","2013Kru001","DG",0,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_3","2013Kru001","DG",5,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_17","2013Kru001","DG",0,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_19","2013Kru001","DG",4,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_2","2013Kru001","DG",0,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_18","2013Kru001","DG",2,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_12","2013Kru001","DG",0,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_22","2013Kru001","DG",6,1,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_32","2013Kru001","DG",1,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_21","2013Kru001","DG",4,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_31","2013Kru001","DG",5,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_20","2013Kru001","DG",4,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_30","2013Kru001","DG",5,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_1","2013Kru001","DG",2,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_9","2013Kru001","DG",0,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_14","2013Kru001","DG",0,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_4","2013Kru001","DG",0,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_13","2013Kru001","DG",7,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_23","2013Kru001","DG",5,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_33","2013Kru001","DG",0,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_43","2013Kru001","DG",4,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_6","2013Kru001","DG",3,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_27","2013Kru001","DG",2,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_37","2013Kru001","DG",1,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_47","2013Kru001","DG",3,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_41","2013Kru001","DG",0,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_15","2013Kru001","DG",5,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_40","2013Kru001","DG",2,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_35","2013Kru001","DG",1,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_24","2013Kru001","DG",5,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_34","2013Kru001","DG",5,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_44","2013Kru001","DG",2,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_7","2013Kru001","DG",0,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_28","2013Kru001","DG",4,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_38","2013Kru001","DG",0,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_48","2013Kru001","DG",0,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_42","2013Kru001","DG",0,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_16","2013Kru001","DG",10,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_26","2013Kru001","DG",0,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_36","2013Kru001","DG",4,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_25","2013Kru001","DG",2,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_39","2013Kru001","DG",2,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_45","2013Kru001","DG",5,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_8","2013Kru001","DG",0,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_29","2013Kru001","DG",0,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_46","2013Kru001","DG",1,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_49","2013Kru001","DG",2,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_52","2013Kru001","DG",3,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_5","2013Kru001","DG",1,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_51","2013Kru001","DG",1,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",6,"2013Kru001_1a_50","2013Kru001","DG",4,0,10,NA,NA,"Between",0.574859818844038,0.403794183475781
"2013Kru001_1a",7,"2013Kru001_1a_22","2013Kru001","DG",6,0,10,NA,NA,"Between",0.420000002205929,0.525864969153108
"2013Kru001_1a",7,"2013Kru001_1a_20","2013Kru001","DG",4,0,10,NA,NA,"Between",0.420000002205929,0.525864969153108
"2013Kru001_1a",7,"2013Kru001_1a_2","2013Kru001","DG",0,0,10,NA,NA,"Between",0.420000002205929,0.525864969153108
"2013Kru001_1a",7,"2013Kru001_1a_21","2013Kru001","DG",4,0,10,NA,NA,"Between",0.420000002205929,0.525864969153108
"2013Kru001_1a",7,"2013Kru001_1a_12","2013Kru001","DG",0,0,10,NA,NA,"Between",0.420000002205929,0.525864969153108
"2013Kru001_1a",7,"2013Kru001_1a_3","2013Kru001","DG",5,0,10,NA,NA,"Between",0.420000002205929,0.525864969153108
"2013Kru001_1a",7,"2013Kru001_1a_11","2013Kru001","DG",0,0,10,NA,NA,"Between",0.420000002205929,0.525864969153108
"2013Kru001_1a",7,"2013Kru001_1a_1","2013Kru001","DG",2,0,10,NA,NA,"Between",0.420000002205929,0.525864969153108
"2013Kru001_1a",7,"2013Kru001_1a_23","2013Kru001","DG",5,0,10,NA,NA,"Between",0.420000002205929,0.525864969153108
"2013Kru001_1a",7,"2013Kru001_1a_33","2013Kru001","DG",0,0,10,NA,NA,"Between",0.420000002205929,0.525864969153108
"2013Kru001_1a",7,"2013Kru001_1a_43","2013Kru001","DG",4,0,10,NA,NA,"Between",0.420000002205929,0.525864969153108
"2013Kru001_1a",7,"2013Kru001_1a_13","2013Kru001","DG",7,1,10,NA,NA,"Between",0.420000002205929,0.525864969153108
"2013Kru001_1a",7,"2013Kru001_1a_27","2013Kru001","DG",2,0,10,NA,NA,"Between",0.420000002205929,0.525864969153108
"2013Kru001_1a",7,"2013Kru001_1a_10","2013Kru001","DG",6,0,10,NA,NA,"Between",0.420000002205929,0.525864969153108
