"","treatment_id","scenarios","subject_id","paper_id","Game_type","choice","A","endowment","female","age","Design","mean_app","sd_app"
"3058","2013Kru001_1b",2,"2013Kru001_1b_17","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3059","2013Kru001_1b",2,"2013Kru001_1b_27","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3060","2013Kru001_1b",2,"2013Kru001_1b_37","2013Kru001","ToG",4,0,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3061","2013Kru001_1b",2,"2013Kru001_1b_10","2013Kru001","ToG",10,0,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3062","2013Kru001_1b",2,"2013Kru001_1b_8","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3063","2013Kru001_1b",2,"2013Kru001_1b_30","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3064","2013Kru001_1b",2,"2013Kru001_1b_40","2013Kru001","ToG",2,1,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3065","2013Kru001_1b",2,"2013Kru001_1b_50","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3066","2013Kru001_1b",2,"2013Kru001_1b_45","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3067","2013Kru001_1b",2,"2013Kru001_1b_34","2013Kru001","ToG",6,0,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3068","2013Kru001_1b",2,"2013Kru001_1b_29","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3069","2013Kru001_1b",2,"2013Kru001_1b_18","2013Kru001","ToG",3,0,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3070","2013Kru001_1b",2,"2013Kru001_1b_28","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3071","2013Kru001_1b",2,"2013Kru001_1b_38","2013Kru001","ToG",2,1,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3072","2013Kru001_1b",2,"2013Kru001_1b_11","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3073","2013Kru001_1b",2,"2013Kru001_1b_9","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3074","2013Kru001_1b",2,"2013Kru001_1b_31","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3075","2013Kru001_1b",2,"2013Kru001_1b_41","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3076","2013Kru001_1b",2,"2013Kru001_1b_51","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3077","2013Kru001_1b",2,"2013Kru001_1b_46","2013Kru001","ToG",6,0,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3078","2013Kru001_1b",2,"2013Kru001_1b_7","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3079","2013Kru001_1b",2,"2013Kru001_1b_49","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3080","2013Kru001_1b",2,"2013Kru001_1b_19","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3081","2013Kru001_1b",2,"2013Kru001_1b_6","2013Kru001","ToG",1,0,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3082","2013Kru001_1b",2,"2013Kru001_1b_39","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3083","2013Kru001_1b",2,"2013Kru001_1b_52","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3084","2013Kru001_1b",2,"2013Kru001_1b_47","2013Kru001","ToG",1,0,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3085","2013Kru001_1b",2,"2013Kru001_1b_32","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3086","2013Kru001_1b",2,"2013Kru001_1b_42","2013Kru001","ToG",4,0,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3087","2013Kru001_1b",2,"2013Kru001_1b_48","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3088","2013Kru001_1b",2,"2013Kru001_1b_54","2013Kru001","ToG",4,0,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3089","2013Kru001_1b",2,"2013Kru001_1b_53","2013Kru001","ToG",3,0,10,NA,NA,"Between",-0.732000005245209,0.34598650548966
"3090","2013Kru001_1b",3,"2013Kru001_1b_26","2013Kru001","ToG",2,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3091","2013Kru001_1b",3,"2013Kru001_1b_14","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3092","2013Kru001_1b",3,"2013Kru001_1b_12","2013Kru001","ToG",2,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3093","2013Kru001_1b",3,"2013Kru001_1b_3","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3094","2013Kru001_1b",3,"2013Kru001_1b_15","2013Kru001","ToG",3,1,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3095","2013Kru001_1b",3,"2013Kru001_1b_25","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3096","2013Kru001_1b",3,"2013Kru001_1b_2","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3097","2013Kru001_1b",3,"2013Kru001_1b_33","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3098","2013Kru001_1b",3,"2013Kru001_1b_13","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3099","2013Kru001_1b",3,"2013Kru001_1b_5","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3100","2013Kru001_1b",3,"2013Kru001_1b_27","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3101","2013Kru001_1b",3,"2013Kru001_1b_16","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3102","2013Kru001_1b",3,"2013Kru001_1b_10","2013Kru001","ToG",10,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3103","2013Kru001_1b",3,"2013Kru001_1b_20","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3104","2013Kru001_1b",3,"2013Kru001_1b_30","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3105","2013Kru001_1b",3,"2013Kru001_1b_40","2013Kru001","ToG",2,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3106","2013Kru001_1b",3,"2013Kru001_1b_50","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3107","2013Kru001_1b",3,"2013Kru001_1b_4","2013Kru001","ToG",10,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3108","2013Kru001_1b",3,"2013Kru001_1b_34","2013Kru001","ToG",6,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3109","2013Kru001_1b",3,"2013Kru001_1b_23","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3110","2013Kru001_1b",3,"2013Kru001_1b_18","2013Kru001","ToG",3,1,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3111","2013Kru001_1b",3,"2013Kru001_1b_28","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3112","2013Kru001_1b",3,"2013Kru001_1b_17","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3113","2013Kru001_1b",3,"2013Kru001_1b_11","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3114","2013Kru001_1b",3,"2013Kru001_1b_21","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3115","2013Kru001_1b",3,"2013Kru001_1b_31","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3116","2013Kru001_1b",3,"2013Kru001_1b_41","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3117","2013Kru001_1b",3,"2013Kru001_1b_51","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3118","2013Kru001_1b",3,"2013Kru001_1b_1","2013Kru001","ToG",2,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3119","2013Kru001_1b",3,"2013Kru001_1b_35","2013Kru001","ToG",1,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3120","2013Kru001_1b",3,"2013Kru001_1b_24","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3121","2013Kru001_1b",3,"2013Kru001_1b_19","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3122","2013Kru001_1b",3,"2013Kru001_1b_29","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3123","2013Kru001_1b",3,"2013Kru001_1b_39","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3124","2013Kru001_1b",3,"2013Kru001_1b_49","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3125","2013Kru001_1b",3,"2013Kru001_1b_22","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3126","2013Kru001_1b",3,"2013Kru001_1b_32","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3127","2013Kru001_1b",3,"2013Kru001_1b_42","2013Kru001","ToG",4,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3128","2013Kru001_1b",3,"2013Kru001_1b_52","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3129","2013Kru001_1b",3,"2013Kru001_1b_47","2013Kru001","ToG",1,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3130","2013Kru001_1b",3,"2013Kru001_1b_36","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3131","2013Kru001_1b",3,"2013Kru001_1b_6","2013Kru001","ToG",1,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3132","2013Kru001_1b",3,"2013Kru001_1b_7","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3133","2013Kru001_1b",3,"2013Kru001_1b_54","2013Kru001","ToG",4,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3134","2013Kru001_1b",3,"2013Kru001_1b_45","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3135","2013Kru001_1b",3,"2013Kru001_1b_53","2013Kru001","ToG",3,1,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3136","2013Kru001_1b",3,"2013Kru001_1b_44","2013Kru001","ToG",4,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3137","2013Kru001_1b",3,"2013Kru001_1b_37","2013Kru001","ToG",4,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3138","2013Kru001_1b",3,"2013Kru001_1b_43","2013Kru001","ToG",8,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3139","2013Kru001_1b",3,"2013Kru001_1b_8","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3140","2013Kru001_1b",3,"2013Kru001_1b_48","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3141","2013Kru001_1b",3,"2013Kru001_1b_46","2013Kru001","ToG",6,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3142","2013Kru001_1b",3,"2013Kru001_1b_9","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3143","2013Kru001_1b",3,"2013Kru001_1b_38","2013Kru001","ToG",2,0,10,NA,NA,"Between",-0.257777783605788,0.617996316781212
"3144","2013Kru001_1b",4,"2013Kru001_1b_15","2013Kru001","ToG",3,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3145","2013Kru001_1b",4,"2013Kru001_1b_2","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3146","2013Kru001_1b",4,"2013Kru001_1b_16","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3147","2013Kru001_1b",4,"2013Kru001_1b_3","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3148","2013Kru001_1b",4,"2013Kru001_1b_20","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3149","2013Kru001_1b",4,"2013Kru001_1b_13","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3150","2013Kru001_1b",4,"2013Kru001_1b_40","2013Kru001","ToG",2,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3151","2013Kru001_1b",4,"2013Kru001_1b_18","2013Kru001","ToG",3,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3152","2013Kru001_1b",4,"2013Kru001_1b_4","2013Kru001","ToG",10,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3153","2013Kru001_1b",4,"2013Kru001_1b_17","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3154","2013Kru001_1b",4,"2013Kru001_1b_23","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3155","2013Kru001_1b",4,"2013Kru001_1b_21","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3156","2013Kru001_1b",4,"2013Kru001_1b_31","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3157","2013Kru001_1b",4,"2013Kru001_1b_41","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3158","2013Kru001_1b",4,"2013Kru001_1b_30","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3159","2013Kru001_1b",4,"2013Kru001_1b_25","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3160","2013Kru001_1b",4,"2013Kru001_1b_14","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3161","2013Kru001_1b",4,"2013Kru001_1b_24","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3162","2013Kru001_1b",4,"2013Kru001_1b_19","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3163","2013Kru001_1b",4,"2013Kru001_1b_29","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3164","2013Kru001_1b",4,"2013Kru001_1b_39","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3165","2013Kru001_1b",4,"2013Kru001_1b_12","2013Kru001","ToG",2,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3166","2013Kru001_1b",4,"2013Kru001_1b_22","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3167","2013Kru001_1b",4,"2013Kru001_1b_32","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3168","2013Kru001_1b",4,"2013Kru001_1b_42","2013Kru001","ToG",4,1,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3169","2013Kru001_1b",4,"2013Kru001_1b_52","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3170","2013Kru001_1b",4,"2013Kru001_1b_26","2013Kru001","ToG",2,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3171","2013Kru001_1b",4,"2013Kru001_1b_51","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3172","2013Kru001_1b",4,"2013Kru001_1b_1","2013Kru001","ToG",2,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3173","2013Kru001_1b",4,"2013Kru001_1b_7","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3174","2013Kru001_1b",4,"2013Kru001_1b_50","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3175","2013Kru001_1b",4,"2013Kru001_1b_45","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3176","2013Kru001_1b",4,"2013Kru001_1b_5","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3177","2013Kru001_1b",4,"2013Kru001_1b_44","2013Kru001","ToG",4,1,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3178","2013Kru001_1b",4,"2013Kru001_1b_33","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3179","2013Kru001_1b",4,"2013Kru001_1b_43","2013Kru001","ToG",8,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3180","2013Kru001_1b",4,"2013Kru001_1b_53","2013Kru001","ToG",3,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3181","2013Kru001_1b",4,"2013Kru001_1b_27","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3182","2013Kru001_1b",4,"2013Kru001_1b_37","2013Kru001","ToG",4,1,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3183","2013Kru001_1b",4,"2013Kru001_1b_10","2013Kru001","ToG",10,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3184","2013Kru001_1b",4,"2013Kru001_1b_8","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3185","2013Kru001_1b",4,"2013Kru001_1b_36","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3186","2013Kru001_1b",4,"2013Kru001_1b_46","2013Kru001","ToG",6,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3187","2013Kru001_1b",4,"2013Kru001_1b_35","2013Kru001","ToG",1,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3188","2013Kru001_1b",4,"2013Kru001_1b_28","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3189","2013Kru001_1b",4,"2013Kru001_1b_34","2013Kru001","ToG",6,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3190","2013Kru001_1b",4,"2013Kru001_1b_11","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3191","2013Kru001_1b",4,"2013Kru001_1b_54","2013Kru001","ToG",4,1,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3192","2013Kru001_1b",4,"2013Kru001_1b_48","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3193","2013Kru001_1b",4,"2013Kru001_1b_38","2013Kru001","ToG",2,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3194","2013Kru001_1b",4,"2013Kru001_1b_6","2013Kru001","ToG",1,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3195","2013Kru001_1b",4,"2013Kru001_1b_9","2013Kru001","ToG",0,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3196","2013Kru001_1b",4,"2013Kru001_1b_47","2013Kru001","ToG",1,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3197","2013Kru001_1b",4,"2013Kru001_1b_49","2013Kru001","ToG",5,0,10,NA,NA,"Between",-0.0261538441364582,0.437598350615289
"3198","2013Kru001_1b",5,"2013Kru001_1b_3","2013Kru001","ToG",5,1,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3199","2013Kru001_1b",5,"2013Kru001_1b_13","2013Kru001","ToG",5,1,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3200","2013Kru001_1b",5,"2013Kru001_1b_30","2013Kru001","ToG",5,1,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3201","2013Kru001_1b",5,"2013Kru001_1b_21","2013Kru001","ToG",5,1,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3202","2013Kru001_1b",5,"2013Kru001_1b_20","2013Kru001","ToG",0,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3203","2013Kru001_1b",5,"2013Kru001_1b_19","2013Kru001","ToG",5,1,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3204","2013Kru001_1b",5,"2013Kru001_1b_2","2013Kru001","ToG",5,1,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3205","2013Kru001_1b",5,"2013Kru001_1b_14","2013Kru001","ToG",0,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3206","2013Kru001_1b",5,"2013Kru001_1b_12","2013Kru001","ToG",2,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3207","2013Kru001_1b",5,"2013Kru001_1b_22","2013Kru001","ToG",5,1,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3208","2013Kru001_1b",5,"2013Kru001_1b_29","2013Kru001","ToG",0,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3209","2013Kru001_1b",5,"2013Kru001_1b_42","2013Kru001","ToG",4,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3210","2013Kru001_1b",5,"2013Kru001_1b_31","2013Kru001","ToG",5,1,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3211","2013Kru001_1b",5,"2013Kru001_1b_41","2013Kru001","ToG",0,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3212","2013Kru001_1b",5,"2013Kru001_1b_15","2013Kru001","ToG",3,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3213","2013Kru001_1b",5,"2013Kru001_1b_1","2013Kru001","ToG",2,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3214","2013Kru001_1b",5,"2013Kru001_1b_7","2013Kru001","ToG",0,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3215","2013Kru001_1b",5,"2013Kru001_1b_50","2013Kru001","ToG",0,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3216","2013Kru001_1b",5,"2013Kru001_1b_4","2013Kru001","ToG",10,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3217","2013Kru001_1b",5,"2013Kru001_1b_5","2013Kru001","ToG",0,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3218","2013Kru001_1b",5,"2013Kru001_1b_23","2013Kru001","ToG",5,1,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3219","2013Kru001_1b",5,"2013Kru001_1b_33","2013Kru001","ToG",0,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3220","2013Kru001_1b",5,"2013Kru001_1b_43","2013Kru001","ToG",8,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3221","2013Kru001_1b",5,"2013Kru001_1b_32","2013Kru001","ToG",0,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3222","2013Kru001_1b",5,"2013Kru001_1b_27","2013Kru001","ToG",5,1,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3223","2013Kru001_1b",5,"2013Kru001_1b_16","2013Kru001","ToG",5,1,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3224","2013Kru001_1b",5,"2013Kru001_1b_10","2013Kru001","ToG",10,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3225","2013Kru001_1b",5,"2013Kru001_1b_8","2013Kru001","ToG",0,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3226","2013Kru001_1b",5,"2013Kru001_1b_51","2013Kru001","ToG",0,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3227","2013Kru001_1b",5,"2013Kru001_1b_40","2013Kru001","ToG",2,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3228","2013Kru001_1b",5,"2013Kru001_1b_35","2013Kru001","ToG",1,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3229","2013Kru001_1b",5,"2013Kru001_1b_24","2013Kru001","ToG",5,1,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3230","2013Kru001_1b",5,"2013Kru001_1b_34","2013Kru001","ToG",6,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3231","2013Kru001_1b",5,"2013Kru001_1b_44","2013Kru001","ToG",4,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3232","2013Kru001_1b",5,"2013Kru001_1b_18","2013Kru001","ToG",3,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3233","2013Kru001_1b",5,"2013Kru001_1b_28","2013Kru001","ToG",5,1,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3234","2013Kru001_1b",5,"2013Kru001_1b_17","2013Kru001","ToG",5,1,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3235","2013Kru001_1b",5,"2013Kru001_1b_11","2013Kru001","ToG",0,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3236","2013Kru001_1b",5,"2013Kru001_1b_9","2013Kru001","ToG",0,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3237","2013Kru001_1b",5,"2013Kru001_1b_52","2013Kru001","ToG",5,1,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3238","2013Kru001_1b",5,"2013Kru001_1b_26","2013Kru001","ToG",2,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3239","2013Kru001_1b",5,"2013Kru001_1b_36","2013Kru001","ToG",5,1,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3240","2013Kru001_1b",5,"2013Kru001_1b_25","2013Kru001","ToG",0,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3241","2013Kru001_1b",5,"2013Kru001_1b_39","2013Kru001","ToG",0,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3242","2013Kru001_1b",5,"2013Kru001_1b_45","2013Kru001","ToG",0,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3243","2013Kru001_1b",5,"2013Kru001_1b_6","2013Kru001","ToG",1,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3244","2013Kru001_1b",5,"2013Kru001_1b_53","2013Kru001","ToG",3,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3245","2013Kru001_1b",5,"2013Kru001_1b_48","2013Kru001","ToG",5,1,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3246","2013Kru001_1b",5,"2013Kru001_1b_49","2013Kru001","ToG",5,1,10,NA,NA,"Between",0.888333335518837,0.273526349257419
"3247","2013Kru001_1b",5,"2013Kru001_1b_47","2013Kru001","ToG",1,0,10,NA,NA,"Between",0.888333335518837,0.273526349257419
